59512;CHOCO.MILKA IMPORTADO 100grs Milka oreo;Fraccion x3u $5300c/u;15900
59514;CHOCO.MILKA IMPORTADO 100grs Milka cookies;Fraccion x3u $5300c/u;15900
59516;CHOCO.MILKA IMPORTADO 100grs Milka avellanas enteras;Fraccion x3u $5300c/u;15900
59518;CHOCO.MILKA IMPORTADO 300grs Oreo;$16300c/u;16300
59520;CHOCO.MILKA IMPORTADO 300grs Almendra Caramel;$16300c/u;16300
59522;CHOCO.MILKA IMPORTADO 300grs Strawberry Cheesecake;$16300c/u;16300
59524;CHOCO.MILKA IMPORTADO 300grs Choco-Swing;$16300c/u;16300
59526;CHOCOPAUSE Clasico;Fraccion 12u $1350c/u;16200
59528;CHOCOPAUSE Oreo;Fraccion 12u $1350c/u;16200
59530;ALFA. TRIPLES Torta oreo milka;Fraccion x18u $1050c/u;18900
59532;ALFA. TRIPLES Pepitos;Fraccion x18u $1050c/u;18900
59534;ALFA. TRIPLES Tereabusi torta;Fraccion x18u $1050c/u;18900
59536;ALFA. TRIPLES Terrabusi dulce leche;Fraccion x18u $1050c/u;18900
59538;ALFA. TRIPLES Terrabusi blanco;Fraccion x18u $1050c/u;18900
59540;ALFA. TRIPLES Milka mousse;Fraccion x18u $1050c/u;18900
59542;ALFA. TRIPLES Milla mouusse blanco;Fraccion x18u $1050c/u;18900
59544;ALFA. TRIPLES Milka dulce leche;Fraccion x18u $1050c/u;18900
59546;ALFA. TRIPLES Trishot;Fraccion x18u $1050c/u;18900
59548;ALFA. TRIPLES Trishot blanco;Fraccion x18u $1050c/u;18900
59550;ALFA. TRIPLES Oreo trilogia;Fraccion x18u $1050c/u;18900
59552;ALFA.SIMPLES Terrabusi;Fraccion x12u $650c/u;7800
59554;ALFA.SIMPLES Milka;Fraccion x12u $650c/u;7800
59556;ALFA.SIMPLES TITA;Fraccion x12u $500c/u;6000
59558;NUEVO ALF.TERRABUSI SIN TACC;Fraccion x12u $1083,33c/u;13000
59560;NUEVO ALFA. SHOT SIMPLES c/PASTA MANI;Fraccion x12u $675c/u;8100
59562;BELDENT INFINITY ni Menta zero;X14u $1241,66c/u;14900
59564;BELDENT INFINITY ni Mentol spearmint;X14u $1241,66c/u;14900
59566;BELDENT INFINITY ni Blueberry;X14u $1241,66c/u;14900
59568;BELDENT INFINITY ni Menta zero;X7u $620 c/u;9300
59570;BELDENT INFINITY ni Mentol spearmint;X7u $620 c/u;9300
59572;BELDENT Menta;Display 20u $425 c/u;9800
59574;BELDENT Menta fuerte;Display 20u $425 c/u;9800
59576;BELDENT Mentol;Display 20u $425 c/u;9800
59578;BELDENT Sandia;Display 20u $425 c/u;9800
59580;BELDENT Frutilla;Display 20u $425 c/u;9800
59582;BELDENT Tutti;Display 20u $425 c/u;9800
59584;HALLS strong;Display 12u $500 c/u;6000
59586;HALLS Cherry;Display 12u $500 c/u;6000
59588;HALLS azul;Display 12u $500 c/u;6000
59590;HALLS Menta;Display 12u $500 c/u;6000
59592;HALLS Sandia;Display 12u $500 c/u;6000
59594;HALLS Miel menta;Display 12u $500 c/u;6000
59596;HALLS Miel limon;Display 12u $500 c/u;6000
59598;CLIGHT Naranja;Display 12u $600c/u;7200
59600;CLIGHT Frambuesa;Display 12u $600c/u;7200
59602;HALLS FREE Menta;Display 12u $600c/u;7200
59604;HALLS FREE Cherry;Display 12u $600c/u;7200
59606;CARAMELOS CONFITADOS BUBALOO;Display 18u $872,22 c/u;15700
59608;MILKA OREO BOMBON;Display 13u;5600
59610;LILA GO;Fraccion 12u $1950c/u;23400
59612;MANTECOL 41gr;Display x12u $800c/u;9600
59614;MANTECOL 63gr;Display x9u $933,33c/u;9400
59616;MANTECOL 111g;Fraccion x6u $1750c/u;10500
59618;MANTECOL OBLEA 27g;Display x18u $472,22c/u;8500
59620;RHODESIA;Display 36u $625c/u;22500
59622;TITA;Display x36u $569,44c/u;20500
59624;BUBBALOO Uva;Disp;4100
59626;BUBBALOO Menta;Disp;4100
59628;BUBBALOO Tutti;Disp;4100
59630;PALITO DE LA SELVA;Disp;7100
59632;LENGUETAZO;Disp;5200
59634;CHICLE BAZZOKA Menta;Display x80u;4800
59636;CHICLE BAZZOKA Tuti fruti;Display x80u;4800
59638;PETACA WHISKY BREEDERS;Fraccion x6u $3400c/u;20400
59640;PETACA VODKA ORIGINAL BREEDERS;Fraccion x6u 1400c/u;8400
59642;BIZC.JORGITO GRASA 200g;Fraccion x12u $758,33c/u;9100
59644;JORGITO Negro;Caja 24u $720,83c/u;17300
59646;JORGITO Blanco;Caja 24u $720,83c/u;17300
59648;JORGITO Fruta;Caja 24u $720,83c/u;17300
59650;NUEVO JORGITO SIN GLUTEN;Caja 24u $812,50c/u;19500
59652;JORGELIN Negro;Caja 24u $983,33c/u;23600
59654;JORGELIN Blanco;Caja 24u $983,33c/u;23600
59656;JORGELIN Amarillo;Caja 24u $983,33c/u;23600
59658;TUBO JORGITO Negro;Fraccion 3u $2200 c/u;6600
59660;TUBO JORGITO Blanco;Fraccion 3u $2200 c/u;6600
59662;TUBO JORGITO Mousse;Fraccion 3u $2200 c/u;6600
59664;GALL. LIMON JORGITO;Fraccion 3u $2600 c/u;7800
59666;CONITO JORGITO;Display x12u $825c/u;9900
59668;CONITO JORGITO REGALERIA;Display x6u;5000
59670;CEREAL FORT Flekos;Display x24u $479.16;11500
59672;CEREAL FORT Frutilla;Display x24u $479.16;11500
59674;CEREAL FORT Clasico;Display x24u $479.16;11500
59676;CEREAL FORT Chocolate;Display x24u $479.16;11500
59678;CEREAL FORT Manzana;Display x24u $479.16;11500
59680;NUEVO ALFAJOR CACHAFAZ 72% CACAO C/HARINA DE ALMENDRAS;Display x12u $1983,33c/u;23800
59682;ALF.CACHAFAZ Negro;Display x12u $1341,66c/u;16100
59684;ALF.CACHAFAZ Blanco;Display x12u $1341,66c/u;16100
59686;ALF.CACHAFAZ Maizena;Display x12u $1341,66c/u;16100
59688;ALF.CACHAFAZ Mouse;Display x12u $1408,33 c/u;16900
59690;ALF.CACHAFAZ REGALERIA Negro;Display x6 u;8300
59692;ALF.CACHAFAZ REGALERIA Blanco;Display x6 u;8300
59694;ALF.CACHAFAZ REGALERIA Maizena;Display x6 u;8300
59696;ALF.CACHAFAZ REGALERIA Mousse;Display x6 u;8700
59698;CONITO CACHAFAZ Negro;Display x 12u $1166,66c/u;14000
59700;CONITO CACHAFAZ Blanco;Display x 12u $1166,66c/u;14000
59702;CONITO CACHAFAZ Display x 6uni ;Display x 6u $1200c/u;7200
59704;MARROC CACHAFAZ Display 54un;Display 54u $564,81c/u;30500
59706;MARROC CACHAFAZ Display 12un;Display 12u;7000
59708;MARROC CACHAFAZ Display 6 un;Display 6 u;3600
59710;MARROC;Display 60u $570c/u;34200
59712;DOS CORAZONES;Display 20u $1020c/u;20400
59714;MEDALLON MENTA;Display 30u $470 c/u;14100
59716;CHOC.FEELING;Display x30u $500 c/u;15900
59718;PAST. REFRESCO Original;Display x12u $441,66c/u;5300
59720;PAST. REFRESCO Naranja;Display x12u $441,66c/u;5300
59722;PRIME Tachas;Fraccion 12u $2900c/u;34800
59724;PRIME Texturado;Fraccion 12u $2900c/u;34800
59726;PRIME Espermicida;Fraccion 12u $2900c/u;34800
59728;PRIME Ultra Fino;Fraccion 12u $2900c/u;34800
59730;PRIME Super Fino;Fraccion 12u $2900c/u;34800
59732;PRIME Retardante;Fraccion 12u $2900c/u;34800
59734;PRIME Anatomico;Fraccion 12u $2900c/u;34800
59736;PRIME Extra lubricado;Fraccion 12u $2900c/u;34800
59738;PILAS DURACELL AAA;Display 12u $916,66c/u;11000
59740;PILAS DURACELL AA;Display 12u $916,66c/u;11000
59742;DURACELL C;Display 2u $4700c/u;9400
59744;DURACELL D;Display 2u $4700c/u;9400
59746;DURACELL BATERIA 9V;Display 1u;5900
59748;ENCENDEDOR TRANSPARENTE SHARK;Display 25u $260 c/u;6500
59750;MINI-BIC;Display 12u $800c/u;9600
59752;MAXI-BIC;Display 12u $1100c/u;13200
59754;PRESTOBARBA X2 FILOS;x 12u $750 c/u;9000
59756;PRESTOBARBA X3 FILOS;10u $1450c/u;14500
59758;LA GOTITA CLASICA;Display 6u $1300c/u;7800
59760;LA GOTITA GEL;Display 6u $1700c/u;10200
59762;SAWVER ORIGINAL CON EXHIBIDOR;Display x24u $833c/u;20000
59764;TABACO FLANDRIA Sauvage;Fracc. x5u $5800 c/u;29000
59766;TABACO FLANDRIA Eco;Fracc. x5u $5800 c/u;29000
59768;TABACO FLANDRIA Gold;Fracc. x5u $5800 c/u;29000
59770;TABACO FLANDRIA Virginia;Fracc. x5u $5800 c/u;29000
59772;TABACO FLANDRIA Original;Fracc. x5u $5800 c/u;29000
59774;TABACO FLANDRIA Negro;Fracc. x5u $5800 c/u;29000
59776;VAN HASSEN Original Blend;Fracc. x5u $4910c/u;24550
59778;VAN HASSEN Nativo;Fracc. x5u $4910c/u;24550
59780;VAN HASSEN Intense Blend;Fracc. x5u $4910c/u;24550
59782;VAN HASSEN Middle;Fracc. x5u $4910c/u;24550
59784;VAN HASSEN Vainilla;Fracc. x5u $4910c/u;24550
59786;VAN HASSEN Mentol;Fracc. x5u $4910c/u;24550
59788;VAN HASSEN Menta;Fracc. x5u $4910c/u;24550
59790;SAYRI x30g Clasico;Fraccion x5u $5760c/u;28800
59792;SAYRI x30g Claro;Fraccion x5u $5760c/u;28800
59794;SAIRY 30gr Amasado;5 u $6680c/u;33400
59796;LAS HOJAS 50grs;Fracc. x10u $385c/u;38500
59798;DON JOSE 50grs;Fracc. x10u $385c/u;38500
59800;ACHALAY 40grs Natural;Fracc. x10u $3400c/u;34000
59802;ACHALAY 40grs Vainilla;Fracc. x10u $3700c/u;37000
59804;ACHALAY 40grs Menta;Fracc. x10u $3700c/u;37000
59806;CUATRO LEGUAS 50grs;Fracc. x10u $4900c/u;49000
59808;LAS HOJAS 30grs Natural;Fracc. x5u $4950c/u;24750
59810;LAS HOJAS 30grs Chocolate;Fracc. x5u $4950c/u;24750
59812;LAS HOJAS 30grs Uva;Fracc. x5u $4950c/u;24750
59814;LAS HOJAS 30grs Vainilla;Fracc. x5u $4950c/u;24750
59816;SAINTS 50grs Natural;Fracc.x5u $7200c/u;36000
59818;SAINTS 50grs Vainilla;Fracc.x5u $7200c/u;36000
59820;SAINTS 50grs Chocolate;Fracc.x5u $7200c/u;36000
59822;SAINTS 50grs Virginia;Fracc.x5u $7200c/u;36000
59824;CERRITO 45grs Original;Fracc. x10u $5000c/u;50000
59826;CERRITO 45grs Yellow;Fracc. x10u $5000c/u;50000
59828;CERRITO 45grs Moka;Fracc. x10u $5000c/u;50000
59830;CERRITO 45grs Chocolate;Fracc. x10u $5000c/u;50000
59832;CERRITO 45grs Uva;Fracc. x10u $5000c/u;50000
59834;CERRITO 45grs Negro;Fracc. x10u $5000c/u;50000
59836;CERRITO 45grs Silver;Fracc. x10u $5000c/u;50000
59838;CERRITO 45grs Virginia;Fracc. x10u $5000c/u;50000
59840;STANLEY 30grs Natural;Fracc. x5u $5250c/u;26250
59842;STANLEY 30grs Citrus;Fracc. x5u $5250c/u;26250
59844;STANLEY 30grs Mango;Fracc. x5u $5250c/u;26250
59846;STANLEY 30grs Menta;Fracc. x5u $5250c/u;26250
59848;STANLEY 30grs Vainilla;Fracc. x5u $5250c/u;26250
59850;STANLEY 30grs Double Vainilla;Fracc. x5u $5250c/u;26250
59852;STANLEY 30grs Apple;Fracc. x5u $5250c/u;26250
59854;STANLEY 30grs Orange;Fracc. x5u $5250c/u;26250
59856;STANLEY 30grs Cherry;Fracc. x5u $5250c/u;26250
59858;STANLEY 30grs Chocomint;Fracc. x5u $5250c/u;26250
59860;STANLEY 30grs Cafe;Fracc. x5u $5250c/u;26250
59862;RED FIELD 30grs Premium Natural;Fracc. x5u $5150c/u;25750
59864;RED FIELD 30grs Vainilla;Fracc. x5u $5150c/u;25750
59866;RED FIELD 30grs Chocolate;Fracc. x5u $5150c/u;25750
59868;RED FIELD 30grs Choco Mint;Fracc. x5u $5150c/u;25750
59870;RED FIELD 30grs Menta;Fracc. x5u $5150c/u;25750
59872;RED FIELD 30grs Vainilla;Fracc. x5u $5150c/u;25750
59874;RED FIELD 30grs Virginia;Fracc. x5u $5150c/u;25750
59876;RED FIELD 30grs Natural;Fracc. x5u $5150c/u;25750
59878;TABACO PUEBLO Clasico;Fracc. x5u $8700c/u;43500
59880;TABACO PUEBLO Celeste;Fracc. x5u $8700c/u;43500
59882;ARGENTO PARA ARMAR Natural;Fracc.x5 $5150c/u;25750
59884;ARGENTO PARA ARMAR Negro;Fracc.x5 $5150c/u;25750
59886;ARGENTO PARA ARMAR Menta;Fracc.x5 $5150c/u;25750
59888;ARGENTO PARA ARMAR Vainilla;Fracc.x5 $5150c/u;25750
59890;ARGENTO PARA ARMAR Chocolate;Fracc.x5 $5150c/u;25750
59892;ARGENTO PARA ARMAR Cherry;Fracc.x5 $5150c/u;25750
59894;VAN KIFF CHOCOLATE;Fracc. x5u $5700c/u;28500
59896;VAN KIFF AMERICAN BLEND;Fracc. x5u $5700c/u;28500
59898;VAN KIFF MENTA;Fracc. x5u $5700c/u;28500
59900;VAN KIFF CHERRY;Fracc. x5u $5700c/u;28500
59902;VAN KIFF NATURAL;Fracc. x5u $5700c/u;28500
59904;VAN KIFF UVA;Fracc. x5u $5700c/u;28500
59906;VAN KIFF VAINILLA;Fracc. x5u $5700c/u;28500
59908;GOLDEN VIRGINIA Yellow;$6600 c/u;39600
59910;GOLDEN VIRGINIA Verde;$6600 c/u;39600
59912;ARGENTO  PIPA Vainilla Mixture;Fracc. x5u $6850c/u;34250
59914;ARGENTO  PIPA Natural;Fracc. x5u $6850c/u;34250
59916;ARGENTO  PIPA Negro;Fracc. x5u $6850c/u;34250
59918;ARGENTO  PIPA Duo;Fracc. x5u $6850c/u;34250
59920;ARGENTO  PIPA Chocolate;Fracc. x5u $6850c/u;34250
59922;ARGENTO  PIPA Nougat;Fracc. x5u $6850c/u;34250
59924;ARGENTO  PIPA LATAKKIA;Fracc. x5u $9300c/u;46500
59926;GUANTANAMERA DECIMOS;X10u $4400c/u;44000
59928;GUANTANAMERA CRISTAL;Caja x5u $4750c/u;23750
59930;PHILLIES BLUNT Original;Caja x5u $2240c/u;11200
59932;PHILLIES BLUNT Chocolate;Caja x5u $2240c/u;11200
59934;PHILLIES BLUNT Vainilla;Caja x5u $2240c/u;11200
59936;PHILLIES BLUNT Miel;Caja x5u $2240c/u;11200
59938;PHILLIES BLUNT Cognac;Caja x5u $2240c/u;11200
59940;PHILLIES TITAN Original;Caja x5U $2360c/u;11800
59942;PHILLIES TITAN Chocolate;Caja x5U $2360c/u;11800
59944;PHILLIES TITAN Cognac;Caja x5U $2360c/u;11800
59946;HANDELSGOLD Chocolate;Caja x60u $950c/u;57000
59948;HANDELSGOLD Vainilla;Caja x60u $950c/u;57000
59950;HANDELSGOLD Cherry;Caja x60u $950c/u;57000
59952;CANDELIGHT Sumatra;Caja x5U $2200c/u;11000
59954;CANDELIGHT Havana;Caja x5U $2200c/u;11000
59956;CAFE CREMME Brown;Fracc. x5 $8500c/u;42500
59958;CAFE CREMME Blue;Fracc. x5 $8500c/u;42500
59960;CAFE CREMME Arome;Fracc. x5 $8500c/u;42500
59962;CAFE CREMME Vainilla;Fracc. x5 $8500c/u;42500
59964;CAFE CREMME Original;Fracc. x5 $8500c/u;42500
59966;CAFE CREMME Coffee;Fracc. x5 $8500c/u;42500
59968;CAFE CREMME FINOS Original;Fracc. x5 $7200c/u;36000
59970;CAFE CREMME FINOS Beige;Fracc. x5 $7200c/u;36000
59972;FILTROS GIZEH Slim 6mm;Display X20u $1390c/u;27800
59974;FILTROS GIZEH Extra Slim 5mm;Display X20u $1390c/u;27800
59976;FILTROS GIZEH Extra Large Slim;Display X20u $1390c/u;27800
59978;FILTROS GIZEH Slim 7mm;Display X20u $1390c/u;27800
59980;FILTROS GIZEH CARBONO;Disp. x20u $1950c/u;39000
59982;FILTROS GIZEH MENTOLADO;Disp. x10u $2060c/u;20600
59984;FILTROS GIZEH FILTROS GIZEH ORGANICO XL;Disp. x10u $2060c/u;20600
59986;FILTROS LIBELLA SLIM LONG;disp.X15u $2130c/u;31950
59988;FILTROS LIBELLA SLIM LONG MENTA;disp.X15u $2130c/u;31950
59990;FILTROS LIBELLA SLIM LONG HAVANAH;disp.X15u $2130c/u;31950
59992;FILTROS LIBELLA SLIM;disp.X20u $1725c/u;34500
59994;FILTROS LIBELLA EXTRA SLIM;disp x26u $1715c/u;44540
59996;FILTROS LIBELLA HAVANNAH;displ. X20u $1715c/u;34300
59998;FILTROS LIBELLA SLIM MENTOLADO;Disp. x 20u $2050c/u;41000
60000;FILTROS LIBELLA REGULAR;Disp. X15u $2500c/u;37500
60002;FILTROS OCB Eco;x10 bols $1950c/u;19500
60004;FILTROS OCB Long;Display x10 bols $1200c/u;12000
60006;FILTROS OCB SLIM GUMMED CLASSIC;Display  x10u $1400c/u;14000
60008;FILTROS OCB MENTHOL;x10 bols $1950c/u;19500
60010;FILTROS OCB Extra Slim;x10 bols $1400c/u;14000
60012;FILTROS SMOKING SLIM LONG;Disp x30U $1790 c/u;53700
60014;FILTROS SMOKING SLIM BROWN;Disp x10U $1630 c/u;16300
60016;FILTRO OCB CARTON TIPS NEGRO;Disp. x25u $640c/u;16000
60018;TIPS LION ROLLING CIRCUS SILVER LARGE;Display x24u $712.50c/u;17100
60020;TIPS LION ROLLING CIRCUS ORGANIC LARGE;Display x24u $712.50c/u;17100
60022;TIPS LION ROLLING CIRCUS SILVER MINI;Display x24u $712.50c/u;17100
60024;TIPS LION ROLLING CIRCUS ORGANIC MINI;Display x24u $712.50c/u;17100
60026;SEDAS SEUX DE CELULOSA 1 y un cuarto TRANSPARENTE;Disp.x 24u $500 c/u;12000
60028;SEDAS SEUX DE CELULOSA 1 y un cuarto ROJA;Disp.x 24u $500 c/u;12000
60030;SEDAS SEUX DE CELULOSA 1 y un cuarto NARANJA;Disp.x 24u $500 c/u;12000
60032;SEDAS SEUX DE CELULOSA 1 y un cuarto AZUL;Disp.x 24u $500 c/u;12000
60034;SEDAS SEUX DE CELULOSA 1 y un cuarto VERDE;Disp.x 24u $500 c/u;12000
60036;SEDAS CELULOSA ROOTS;x 18u $766c/u;13800
60038;SEDAS CELULOSA LION ROLLING CIRCUS CLASSIC CLASSIC;x 18u $1322c/u;23800
60040;SEDAS CELULOSA LION ROLLING CIRCUS cuatro veinte;Fraccion x 3u $4300c/u;12900
60042;SEDAS ZEUS PAPEL ORGANICO uno y un cuarto;DISPLAY x25u $424c/u;10600
60044;SEDAS SEUX BLACK uno y un cuarto;$510c/u;12800
60046;SEDAS STAMPS TAMANO uno y un cuarto CLASICO NEGRO;$400 c/u;10000
60048;SEDAS STAMPS TAMANO uno y un cuarto HEMP CANAMO;$400c/u;10000
60050;SEDAS STAMPS TAMANO uno y un cuarto Classic;x300U $1950c/u;11700
60052;SEDAS STAMPS TAMANO uno y un cuarto Hemp;x300U $2200c/u;13200
60054;SEDAS STAMPS TAMANO uno y un cuarto Celulosa;x300U $2300c/u;13800
60056;STAMPS CELULOSA uno y un cuarto;Disp x 25 u $1100c/u;27500
60058;SEDAS ABADIE X500 SEDAS;Display x20u $3490c/u;69800
60060;SEDAS OCB CORTAS PREMIUM;X50u $478c/u;23900
60062;SEDAS OCB CORTAS CANAMO;X50u $478c/u;23900
60064;SEDAS OCB CORTAS EXPERT;X50u $478c/u;23900
60066;SEDAS OCB 1 y un cuarto PAPEL DE ARROZ;Displ. x25u $660c/u;16500
60068;SEDAS OCB 1 y un cuarto NEGRO;Displ. x25u $660c/u;16500
60070;SEDAS OCB 1 y un cuarto No Blanqueadas;Displ. x25u $660c/u;16500
60072;SEDAS OCB 1 y un cuarto X-PERT;Displ. x25u $660c/u;16500
60074;SEDAS OCB 1 y un cuarto ULTIMATE;Displ. x25u $660c/u;16500
60076;SEDAS OCB 1 y un cuarto Bamboo;Displ. x25u $660c/u;16500
60078;SEDAS OCB 1 y un cuarto Blue;Displ. x25u $660c/u;16500
60080;SEDAS OCB 1 y un cuarto Canamo;Displ. x25u $660c/u;16500
60082;SEDAS OCB 1 y un cuarto TIPO ESPANOL BLANCO;Displ. x25u $330c/u;8250
60084;SEDAS SMOKING 1  y un cuarto OFERTA!!! MASTER;Disp.x25u $600c/u;15000
60086;SEDAS SMOKING 1  y un cuarto OFERTA!!! ORGANICO;Disp.x25u $600c/u;15000
60088;SEDAS GIZEH IMANTADAS ROJAS;$1100c/u;22000
60090;SEDAS GIZEH IMANTADAS VERDES;$1100c/u;22000
60092;SEDAS GIZEH IMANTADAS AZUL;$1100c/u;22000
60094;SEDAS LIBELLA 1 y un cuarto NEGRO;Disp. x25 $560c/u;14000
60096;SEDAS LIBELLA 1 y un cuarto PURE;Disp. x25 $560c/u;14000
60098;SEDAS LIBELLA 1 y un cuarto HAVANA;Disp. x25 $560c/u;14000
60100;PIEDRAS ZIPPO;Fracc. x5u $2800c/u;14000
60102;MECHAS ZIPPO;Fracc. x5u $2800c/u;14000
60104;BENZINA ZIPPO;Fracc. X3 $9000 c/u;27000
60106;BENZINA FIRE;Fracc. X6 $1850 c/u;11100
60108;ARMADORES OCB METAL;Fraccion x3 U $5600c/u;16800
60110;ARMADORES OCB ACRILICO;Fraccion x3 U $5100c/u;15300
60112;ARMADORES AUTOMATICA OCB;Fraccion x3 U $11500c/u;34500
60114;ARMADORES ZEUS AUTOMATICA;Fraccion x3 U $6000c/u;18000
60116;ARMADORES ZEUS PLASTICA;Fraccion x3 U $3000c/u;9000
60118;ARMADORESZEUS METAL;Fraccion x3 U $4000c/u;12000
60120;ARMADORES LION ROLLING CIRCUS;Fraccion x3 U $4500c/u;13500
60122;ARMADORES TONKING;Fraccion x3 U $2000c/u;6000
60124;ARMADORES LOOK OUT ACRILICO;Fraccion x3 U $2700c/u;8100
